issue_width,rob_size,l1d_mshrs,l1d_size,l1d_assoc,has_l2,l2_size,ipc,config_id,cost,is_feasible
4,128,4,16kB,2,False,inactive,1.075929,873,428.4,True
4,128,4,16kB,4,False,inactive,1.076015,874,428.8,True
4,128,4,16kB,8,False,inactive,1.076085,875,429.6,True
4,128,4,32kB,2,False,inactive,1.075867,876,444.8,True
4,128,4,32kB,4,False,inactive,1.076054,877,445.6,True
4,128,4,32kB,8,False,inactive,1.076099,878,447.2,True
4,128,4,64kB,2,False,inactive,1.076487,879,477.6,True
4,128,4,64kB,4,False,inactive,1.076513,880,479.2,True
4,128,4,64kB,8,False,inactive,1.076513,881,482.4,True
4,128,8,16kB,2,False,inactive,1.076156,882,448.4,True
4,128,8,16kB,4,False,inactive,1.076273,883,448.8,True
4,128,8,16kB,8,False,inactive,1.076368,884,449.6,True
4,128,8,32kB,2,False,inactive,1.076093,885,464.8,True
4,128,8,32kB,4,False,inactive,1.076162,886,465.6,True
4,128,8,32kB,8,False,inactive,1.076267,887,467.2,True
4,128,8,64kB,2,False,inactive,1.076518,888,497.6,True
4,128,8,64kB,4,False,inactive,1.076544,889,499.2,True
4,128,8,64kB,8,False,inactive,1.076544,890,502.4,True
8,32,2,16kB,2,False,inactive,1.062425,891,474.4,True
8,32,2,16kB,4,False,inactive,1.062635,892,474.8,True
8,32,2,16kB,8,False,inactive,1.06291,893,475.6,True
8,32,2,32kB,2,False,inactive,1.062781,894,490.8,True
8,32,2,32kB,4,False,inactive,1.062653,895,491.6,True
8,32,2,32kB,8,False,inactive,1.062943,896,493.2,True
8,32,2,64kB,2,False,inactive,1.063533,897,523.6,True
8,32,2,64kB,4,False,inactive,1.063608,898,525.2,True
8,32,2,64kB,8,False,inactive,1.063608,899,528.4,True
8,32,4,16kB,2,False,inactive,1.062788,900,484.4,True
8,32,4,16kB,4,False,inactive,1.062831,901,484.8,True
8,32,4,16kB,8,False,inactive,1.063263,902,485.6,True
8,32,4,32kB,2,False,inactive,1.063039,903,500.8,True
8,32,4,32kB,4,False,inactive,1.063037,904,501.6,True
8,32,4,32kB,8,False,inactive,1.063186,905,503.2,True
8,32,4,64kB,2,False,inactive,1.063659,906,533.6,True
8,32,4,64kB,4,False,inactive,1.063718,907,535.2,True
8,32,4,64kB,8,False,inactive,1.063718,908,538.4,True
8,32,8,16kB,2,False,inactive,1.062788,909,504.4,True
8,32,8,16kB,4,False,inactive,1.062831,910,504.8,True
8,32,8,16kB,8,False,inactive,1.063263,911,505.6,True
8,32,8,32kB,2,False,inactive,1.063039,912,520.8,True
8,32,8,32kB,4,False,inactive,1.063037,913,521.6,True
8,32,8,32kB,8,False,inactive,1.063186,914,523.2,True
8,32,8,64kB,2,False,inactive,1.063659,915,553.6,True
8,32,8,64kB,4,False,inactive,1.063718,916,555.2,True
8,32,8,64kB,8,False,inactive,1.063718,917,558.4,True
8,64,2,16kB,2,False,inactive,1.079833,918,522.4,True
8,64,2,16kB,4,False,inactive,1.080436,919,522.8,True
8,64,2,16kB,8,False,inactive,1.080247,920,523.6,True
8,64,2,32kB,2,False,inactive,1.080099,921,538.8,True
8,64,2,32kB,4,False,inactive,1.080003,922,539.6,True
8,64,2,32kB,8,False,inactive,1.080241,923,541.2,True
8,64,2,64kB,2,False,inactive,1.081324,924,571.6,True
8,64,2,64kB,4,False,inactive,1.081388,925,573.2,True
8,64,2,64kB,8,False,inactive,1.081388,926,576.4,True
8,64,4,16kB,2,False,inactive,1.080553,927,532.4,True
8,64,4,16kB,4,False,inactive,1.080674,928,532.8,True
8,64,4,16kB,8,False,inactive,1.080619,929,533.6,True
8,64,4,32kB,2,False,inactive,1.080674,930,548.8,True
8,64,4,32kB,4,False,inactive,1.080674,931,549.6,True
8,64,4,32kB,8,False,inactive,1.081214,932,551.2,True
8,64,4,64kB,2,False,inactive,1.081734,933,581.6,True
8,64,4,64kB,4,False,inactive,1.081782,934,583.2,True
8,64,4,64kB,8,False,inactive,1.081782,935,586.4,True
8,64,8,16kB,2,False,inactive,1.080553,936,552.4,True
8,64,8,16kB,4,False,inactive,1.081408,937,552.8,True
8,64,8,16kB,8,False,inactive,1.080748,938,553.6,True
8,64,8,32kB,2,False,inactive,1.080674,939,568.8,True
8,64,8,32kB,4,False,inactive,1.080674,940,569.6,True
8,64,8,32kB,8,False,inactive,1.081214,941,571.2,True
8,64,8,64kB,2,False,inactive,1.081945,942,601.6,True
8,64,8,64kB,4,False,inactive,1.081993,943,603.2,True
8,64,8,64kB,8,False,inactive,1.081993,944,606.4,True
8,128,2,16kB,2,False,inactive,1.087179,945,618.4,True
8,128,2,16kB,4,False,inactive,1.087238,946,618.8,True
8,128,2,16kB,8,False,inactive,1.087305,947,619.6,True
8,128,2,32kB,2,False,inactive,1.087064,948,634.8,True
8,128,2,32kB,4,False,inactive,1.087368,949,635.6,True
8,128,2,32kB,8,False,inactive,1.087363,950,637.2,True
8,128,2,64kB,2,False,inactive,1.088126,951,667.6,True
8,128,2,64kB,4,False,inactive,1.088242,952,669.2,True
8,128,2,64kB,8,False,inactive,1.088242,953,672.4,True
8,128,4,16kB,2,False,inactive,1.087691,954,628.4,True
8,128,4,16kB,4,False,inactive,1.087969,955,628.8,True
8,128,4,16kB,8,False,inactive,1.087882,956,629.6,True
8,128,4,32kB,2,False,inactive,1.087698,957,644.8,True
8,128,4,32kB,4,False,inactive,1.087903,958,645.6,True
8,128,4,32kB,8,False,inactive,1.087969,959,647.2,True
8,128,4,64kB,2,False,inactive,1.088741,960,677.6,True
8,128,4,64kB,4,False,inactive,1.088794,961,679.2,True
8,128,4,64kB,8,False,inactive,1.088794,962,682.4,True
8,128,8,16kB,2,False,inactive,1.087782,963,648.4,True
8,128,8,16kB,4,False,inactive,1.088001,964,648.8,True
8,128,8,16kB,8,False,inactive,1.087914,965,649.6,True
8,128,8,32kB,2,False,inactive,1.08773,966,664.8,True
8,128,8,32kB,4,False,inactive,1.087934,967,665.6,True
8,128,8,32kB,8,False,inactive,1.088001,968,667.2,True
8,128,8,64kB,2,False,inactive,1.088772,969,697.6,True
8,128,8,64kB,4,False,inactive,1.088826,970,699.2,True
8,128,8,64kB,8,False,inactive,1.088826,971,702.4,True
